n;d;t;c
500;5.876715370634056e-05;545903;6395
500;0.00042293682802418964;493264;6511
500;0.00035989203672526227;480030;6499
500;5.206644248478831e-05;484228;6381
500;0.000598222185466124;468188;6423
500;0.00023849683068655203;504706;6534
500;0.000261522420720639;479479;6482
500;0.00015352989872818856;520526;6529
500;0.00022514445599053357;503614;6506
500;0.00029318228482888564;508343;6434
500;8.37756030814818e-05;906524;6320
500;0.0001787219259307138;508012;6433
500;0.00016054135949250536;507313;6505
500;9.079592054583863e-05;476804;6421
500;5.15784856133239e-05;509318;6405
500;8.481127932313814e-05;477706;6355
500;0.0008722958534159719;576671;6540
500;0.0005284528312918813;480291;6468
500;0.00034065661841320427;494266;6416
500;3.496637045008466e-05;504515;6494
500;0.0003325295577347731;508063;6432
500;0.00061051272659296;479399;6352
500;0.0006828338392209643;499336;6380
500;2.0287261391360722e-05;473608;6304
500;0.00020018299202417822;491251;6390
500;3.172068558265906e-06;485180;6624
500;0.00011241356422453386;497373;6431
500;2.551521451188421e-05;488997;6518
500;0.00057443228752041;763912;6351
500;7.422385185307245e-05;622096;6409
500;0.0007706220487510018;479048;6336
500;0.0004009875237787064;484839;6305
500;0.0005646578648882405;471925;6346
500;2.7432271982652523e-05;501610;6476
500;5.987333304546816e-05;484218;6518
500;0.0005399537126834497;521658;6328
500;5.089766250709893e-05;480000;6469
500;4.301391852257197e-06;535975;6433
500;0.00021087665439156744;520556;6597
500;0.0003420184259650405;505237;6540
500;0.00022097567120571426;508503;6601
500;1.6917431862606414e-05;481693;6279
500;7.57948528175012e-05;465994;6291
500;6.597336566915857e-05;485981;6464
500;6.54975076551656e-05;471294;6262
500;7.579027874238253e-05;493104;6535
500;2.7924365213038982e-05;484138;6418
500;5.714014509761167e-05;832391;6349
500;6.259719553325382e-05;499496;6485
500;1.2207182930379368e-05;488445;6506
500;9.837508647170257e-05;584315;6462
500;4.7620829235150985e-05;512952;6468
500;5.067930920887864e-05;525365;6538
500;0.000163889676013107;481283;6508
500;0.00017565765198790384;489227;6349
500;0.0005903099436046499;474790;6339
500;1.9675739199698228e-05;491672;6487
500;0.00024244448738242053;484818;6242
