n;d;t;c
1000;3.1139428729324296e-06;294412;1745
1000;3.2402413748695317e-06;298199;1808
1000;2.083321952110651e-06;304481;1726
1000;3.189773535302997e-07;290975;1717
1000;4.3592715819480035e-07;291126;1674
1000;1.8622026934814458e-06;304771;1722
1000;2.1545231214238469e-07;295955;1761
1000;4.6020890592611836e-07;296386;1777
1000;1.5026693016614512e-06;304681;1726
1000;2.2068537221375675e-07;326963;1745
1000;3.6367433880960198e-06;291546;1720
1000;1.7493944975455705e-06;340849;1764
1000;2.3690444788017136e-07;289683;1697
1000;1.4515931572484175e-06;291015;1749
1000;1.5223668706168383e-06;304421;1747
1000;3.193958386811578e-06;298750;1752
1000;4.854855461980847e-07;288831;1695
1000;6.760800065533737e-07;303759;1721
1000;3.052530053079316e-07;297478;1769
1000;1.8026272842981935e-07;287860;1699
1000;1.4346383213399854e-07;288842;1711
1000;3.869902870520362e-08;293631;1718
1000;6.825444180728476e-07;294212;1741
1000;4.44077158331228e-07;291877;1743
1000;8.90392861697583e-07;305493;1741
1000;1.4471211329244722e-06;293310;1746
1000;1.4951132585526164e-07;290054;1711
1000;8.025322851514857e-07;306174;1742
1000;1.2211016732756032e-06;295945;1755
1000;8.260392952525086e-08;293911;1753
1000;1.2544256336409351e-06;307977;1722
1000;3.85966564159643e-07;293180;1727
1000;1.6637758253259202e-06;288942;1725
1000;1.5686335951860772e-06;305412;1744
1000;4.891082866288983e-07;290575;1724
1000;1.0052342143207965e-06;285816;1686
1000;1.1291530348266144e-06;313307;1727
1000;6.501225599819852e-07;294111;1704
1000;2.721331408687808e-07;288140;1728
1000;2.7708181472488423e-06;304942;1714
1000;1.5774671471641047e-06;301826;1708
1000;6.110022834775883e-07;288361;1708
1000;1.934930509852938e-08;326442;1729
1000;3.181164680669815e-07;292438;1740
1000;9.668315718905141e-08;289072;1726
1000;1.28036488543138e-06;294492;1745
1000;1.0129138613883486e-06;311955;1804
1000;8.51190377507188e-07;562304;1737
1000;1.1183976965875646e-07;295404;1727
1000;3.9424978153838947e-07;297718;1745
1000;3.563821751974984e-07;300935;1744
1000;8.268006185623691e-07;306024;1706
1000;1.297699033853545e-06;308368;1787
1000;1.0116106535598104e-06;314279;1706
1000;1.6030876125630435e-07;295043;1740
1000;6.286355123748289e-07;294682;1764
1000;2.3232480973312632e-07;286196;1698
1000;7.980200425951927e-07;313809;1730
1000;2.0145226399006078e-06;293390;1731
1000;2.5005376810962832e-08;291286;1725
1000;2.1615380849219026e-07;302537;1686
1000;2.451228634923094e-06;293170;1754
1000;2.1521242982103525e-06;293461;1738
1000;4.737654222553004e-08;301245;1681
1000;1.3133525549939163e-06;292609;1728
1000;2.586863294118349e-07;291607;1730
1000;8.102611298101566e-07;307386;1755
1000;3.7880087052947946e-07;293300;1740
1000;1.767898426475584e-06;291878;1756
1000;9.055086230306703e-07;306695;1732
1000;6.836937047133652e-07;306114;1757
1000;1.836667867676601e-06;292187;1765
1000;7.11802247351237e-07;304371;1719
1000;2.1823668041443034e-06;315983;1732
1000;1.154088019682377e-06;292148;1720
1000;1.3083873877090576e-07;308678;1790
1000;1.1345945811952051e-06;290494;1728
1000;7.875297730173507e-07;296015;1772
1000;6.869423634719767e-07;290244;1735
1000;9.377642924086092e-07;304631;1709
1000;3.899444396429412e-07;291136;1705
1000;1.2579888752610176e-07;293461;1758
1000;5.49085125982835e-08;307065;1747
1000;3.9418990048864936e-07;294663;1758
1000;4.0421482496452184e-07;289573;1739
1000;8.493891505600922e-07;309771;1765
1000;5.857105736152127e-07;292608;1740
1000;1.145102552466454e-06;292579;1734
1000;2.127709361890903e-07;330279;1731
1000;1.5448412367956315e-06;293620;1731
1000;5.3550053530142695e-08;297437;1801
1000;1.24358838595495e-06;303869;1700
1000;1.41010158368497e-07;290564;1711
1000;1.971872610827712e-08;303459;1749
1000;1.1153902998847516e-07;308779;1734
1000;3.1421080454295874e-06;295334;1769
1000;1.4858722258956058e-06;292499;1767
1000;2.7968864700599457e-08;302888;1732
1000;8.597255926844331e-07;306464;1780
1000;2.486855016159536e-08;291507;1756
1000;7.295176804802723e-07;287549;1703
1000;4.684601553745561e-06;327734;1770
1000;1.1963134720460487e-07;301144;1786
1000;7.177680135207761e-07;286477;1688
1000;4.334870178412464e-07;295153;1762
1000;4.570382445720723e-07;290856;1709
1000;6.616871722330883e-07;287719;1699
1000;4.025734892465068e-08;315923;1728
1000;7.459972303248375e-07;296256;1748
1000;7.677937778546437e-07;288050;1692
1000;1.699645431626257e-06;309981;1745
1000;2.312042612642253e-06;293851;1750
1500;6.315593436541904e-07;489077;2877
1500;1.6626318868913448e-08;620413;2860
1500;2.1077263492629763e-07;469099;2798
1500;2.3124987701911913e-07;454442;2800
1500;3.2452714866738053e-07;471253;2883
1500;5.16430580974642e-07;455965;2808
1500;1.672694164337837e-07;465983;2781
1500;1.5808133435989577e-07;453090;2774
1500;1.858035930380044e-07;473477;2859
1500;7.240479693221298e-08;453159;2759
1500;6.358760505068915e-07;497833;2849
1500;4.76478644864962e-08;453159;2782
1500;4.881900652357155e-07;479830;2806
1500;4.713191608962963e-08;502171;2864
1500;2.3772010447507849e-07;471744;2803
1500;1.689118138483193e-07;464952;2914
1500;2.7853799469905643e-07;469891;2792
1500;1.9349734565919604e-07;466404;2872
1500;3.309331705679408e-07;472145;2848
1500;8.54472582390244e-08;458509;2809
1500;7.247398729565452e-09;472175;2814
1500;1.1692501102046704e-07;458841;2830
1500;4.539430746765229e-07;479890;2908
1500;1.8243926643151254e-07;457147;2795
1500;3.968040903015257e-08;486702;2826
1500;6.771097074942987e-08;462156;2796
1500;3.382067248397385e-07;512696;2774
1500;3.888161405068235e-08;462567;2816
1500;8.002743355791756e-07;496786;2895
1500;4.0881633701166426e-07;457367;2805
1500;8.2358350767153e-07;489708;2792
1500;2.590781667101199e-07;456686;2814
1500;2.533598771008354e-07;490700;2843
1500;5.547242763378135e-08;464150;2832
1500;1.0802214385664745e-07;471554;2847
1500;5.93354009875904e-07;463008;2862
1500;2.729259143081581e-07;458670;2763
1500;5.762076269267621e-07;472216;2843
1500;7.617408445480574e-08;456315;2814
1500;5.722070077906489e-10;468278;2813
1500;3.819733990374774e-07;468338;2873
1500;3.7603588181444585e-07;471745;2840
1500;5.3396039942180866e-08;465593;2854
1500;3.6980526004524565e-07;508253;2834
1500;8.23491138818167e-08;504386;2825
1500;4.6241881137573424e-07;715822;2826
1500;4.894061375645695e-07;500438;2810
1500;1.1664789465515106e-06;464350;2833
1500;5.544743390501531e-07;471684;2800
1500;2.30722653945316e-07;455334;2821
1500;1.1892857342757489e-07;474770;2844
1500;1.484211648144977e-07;469370;2843
1500;3.8104002444646196e-08;471143;2839
1500;3.707453042320163e-07;458700;2822
1500;4.4759320988040927e-07;471945;2813
1500;7.211037864258143e-07;508844;2832
1500;7.961720747806479e-07;491381;2823
1500;1.1191895224761432e-07;458109;2817
1500;8.77785596263331e-08;476794;2858
1500;8.655663707017432e-07;463719;2784
1500;3.5619525898748623e-07;477776;2839
1500;5.028664777231856e-07;458640;2839
1500;1.0396742639982412e-07;471524;2851
1500;8.657995324150334e-07;462998;2862
1500;1.1854871507119881e-07;474139;2843
1500;5.060646984391314e-07;458559;2846
1500;5.891556087049184e-07;467386;2788
1500;1.4834739276425248e-08;462207;2814
1500;1.4525745540593373e-06;474119;2862
1500;5.299491597092772e-07;471604;2866
1500;2.9940451421141827e-07;480320;2813
1500;6.279826860650761e-07;459502;2850
1500;1.7234768854759328e-07;501200;2861
1500;2.2813655858184912e-07;460643;2820
1500;4.4498569421655633e-08;469069;2809
1500;3.35823314595874e-07;458670;2845
1500;1.8003594050686516e-07;472175;2855
1500;7.8460409177655e-07;458670;2811
1500;9.307745485206709e-08;467256;2824
1500;1.6877437258625887e-08;463519;2876
1500;3.819426361374298e-07;474449;2865
1500;1.9993142369105926e-06;462447;2877
1500;9.515518440748647e-07;489718;2846
1500;1.2916797229778968e-08;455504;2826
1500;5.447723307014761e-07;468598;2807
1500;5.148193080524472e-07;453339;2813
1500;1.8200635033320325e-08;504076;2857
1500;7.263652507258379e-08;463629;2844
1500;5.733121817414843e-08;490770;2785
1500;1.733467986706042e-07;470822;2878
1500;8.112589194854097e-07;675612;2877
1500;2.721651080297442e-07;458840;2816
1500;7.551988373321737e-07;458098;2796
1500;1.1906824068821861e-07;475251;2864
1500;5.817222932862e-08;458209;2837
1500;7.088160971395749e-07;471023;2825
1500;2.974934851248583e-07;479970;2896
1500;3.4360905838468755e-07;472726;2817
1500;3.9400759485514215e-07;461786;2866
1500;1.1299087697848913e-07;469820;2827
1500;7.814013813812187e-08;460513;2844
1500;7.112833295955126e-08;501790;2920
1500;6.089130613792027e-07;464561;2860
1500;2.7200908362437056e-07;468629;2822
1500;6.693030286421734e-07;455995;2806
1500;1.8195844115995598e-07;473999;2841
1500;1.2244471957482683e-07;463429;2858
1500;1.0643259818791445e-07;466154;2820
1500;4.999272399900781e-07;460494;2823
1500;7.130853749533027e-09;504196;2854
1500;4.3949827524164635e-08;472827;2880
1500;9.556708538346954e-08;493806;2833
1500;1.551966077248057e-07;464181;2883
