n;d;t;c
9000;3.916353256910319e-05;14800557;125062
9000;4.206308579803712e-05;15169459;125165
9000;3.160677350558659e-05;14331819;126368
9000;2.9582233599313205e-05;14563462;123473
9000;3.0546636537547026e-05;14670293;126112
9000;5.9534787859187534e-05;14717522;127209
9000;1.2124883578521589e-05;14457875;126550
9000;3.419385009911325e-05;14469346;125874
9000;8.701537180249421e-05;14859567;125028
9000;1.1504022893330215e-05;14675683;123891
9000;5.2464427001778816e-05;14400626;123292
9000;0.00013696753437213917;14514942;126584
9000;6.873788708522537e-05;14069707;124704
9000;8.651204157092692e-05;13875683;123493
9000;9.820793014366301e-05;14212805;126257
9000;9.142638305851968e-05;14606463;127707
9000;3.993947416296421e-05;15454052;126593
9000;2.2302560901728863e-05;14328025;125070
9000;0.00012334455527124763;14414038;126375
9000;3.1407705120647444e-05;14707131;127645
9000;3.1561442602800484e-05;14058927;125703
9000;3.4377554908605394e-05;15213531;125432
9000;7.440228832930494e-05;18187633;127436
9000;3.11999915234238e-05;19387270;126507
9000;3.5847279471407466e-05;16157260;126322
9000;2.1898846212026418e-05;15502672;126508
9000;1.1346244707288918e-05;17036910;127124
9000;5.9726066836291496e-05;14724722;126174
9000;1.5122435692413356e-05;15311859;125312
9000;6.524868669471981e-05;14877502;126945
9000;7.205933878687165e-05;14448346;125170
9000;9.072521559164413e-05;14903705;127049
9000;4.730276793411722e-05;14483031;125727
9000;7.69763667974485e-05;14102108;126893
9000;4.6347645298231796e-05;14921880;126859
9000;4.445881728549608e-05;14182919;126994
9000;2.342177567187787e-05;14438011;128063
9000;6.825724853060787e-05;14352527;126983
9000;7.792963123814344e-05;15006683;127106
9000;2.9800538051376195e-05;14832508;126366
9000;3.4006624081673776e-05;15048181;126824
9000;2.3390126819033486e-05;14297864;125811
9000;4.210668976679306e-05;16500594;128257
9000;6.0496417051702036e-05;14960336;125729
9000;4.0461515831770836e-05;14180078;124687
9000;7.669228939041222e-05;14694508;126908
9000;3.875616310698359e-05;14107112;125121
9000;3.930521078336534e-06;14427924;127206
9000;5.636206540873643e-05;14394225;126989
9000;2.9374511129195497e-05;14312125;127146
9000;9.188977797648903e-05;15573096;125804
9000;5.8904876537936266e-05;14466190;125776
9000;7.631149528473686e-05;14297994;126412
9000;7.318318685537828e-05;14055891;126779
9000;7.968483681360779e-05;14122601;127737
9000;4.5944237473018964e-05;14021982;125336
9000;0.00011497878040979582;14167986;127847
9000;8.121597924039626e-05;14276799;128200
9000;8.572158190576149e-05;14159155;127094
9000;7.045906006443521e-05;14308935;128086
9000;6.756750101647097e-05;14202837;125977
9000;1.865513230955951e-05;13967319;125796
9000;1.7386170456164326e-05;14330636;126261
9000;7.696871337116487e-05;14018781;126657
9000;5.248378197543745e-05;14007304;127019
9000;4.0040080154888426e-05;14019372;126033
9000;7.985455140833662e-05;14141818;127006
9000;4.053647804337469e-05;14122475;126493
9000;6.123405473839696e-05;14323297;126446
9000;5.966483786520243e-05;14135761;127007
9000;5.188596288518976e-05;14098877;125917
9000;6.88789649416358e-05;14616612;126863
9000;9.853453417430067e-06;14636965;125005
9000;5.809701414715262e-05;14274296;126840
9000;7.304874447322723e-05;14386826;125748
9000;6.333743843140536e-05;14056878;124794
9000;6.827121258542861e-05;14176977;126773
9000;6.165995168775058e-05;13897955;125485
9000;7.206684733355714e-05;13986872;125662
9000;1.3271030570787593e-05;13907713;125347
9000;8.141209074630295e-05;14229266;125387
9000;2.3497029583328214e-05;14078433;126668
9000;4.2875149676011255e-05;14020995;125108
9000;6.718779665737933e-05;14389206;128801
9000;7.752221220275337e-05;14097303;125597
9000;0.00020171627411939892;14379036;128207
9000;2.5118696399587582e-05;14142548;127056
9000;9.088816322635125e-05;14038429;125947
9000;7.364887115582831e-05;14413155;127754
9000;0.0001271650875489713;14153158;126224
9000;3.0305044964727727e-05;14265058;125953
9000;0.00013214401234679964;14952001;127824
9000;2.016180732422601e-05;14038063;124053
9000;0.00013027090126103237;14792066;128854
9000;4.673015585221093e-05;14382829;124274
9000;2.663090807410732e-05;14228159;125946
9000;5.439148983139407e-05;14237316;127615
9000;3.865115367000106e-05;14468855;125927
9000;1.0164167568017279e-05;14328351;126897
9000;3.850884914489736e-05;14487761;128002
9000;5.586610727590188e-05;13991915;124920
9000;8.398998144448091e-05;14115438;126541
9000;6.704613025168599e-05;14103304;124917
9000;0.00013209259871220334;14702848;127325
9000;8.328115104433216e-05;14146792;126077
9000;5.5133679655308435e-05;14077155;126101
9000;0.00016479928946740166;14582934;128637
9000;5.848453295964939e-05;14086764;125338
9000;7.390264263894074e-05;14146631;126701
9000;5.522000571720387e-05;14305283;127118
9000;2.4276570727285272e-05;14187182;128066
9000;7.74457322797582e-05;14026326;125862
9000;3.5536960112239305e-05;14182503;125572
9000;6.8693244146195015e-06;14151800;126968
9000;6.570084086399532e-05;14063726;125686
9000;6.926344658923807e-05;14074566;127109
9000;4.378262256170607e-05;14203878;128668
9000;4.833081420731564e-05;13952808;125272
9000;4.8180446708679754e-05;14333541;127898
9000;6.723129121645329e-05;13837722;123938
9000;6.387077535934995e-05;14036584;125960
9000;3.5787429705514e-05;13997697;124588
9000;4.0376659489099846e-05;13932264;125001
9000;5.50431817213323e-05;14144097;125670
9000;8.59470425375886e-05;14030058;126332
9000;3.246671315346779e-05;13820053;124158
9000;3.2324032434147217e-05;14268209;127625
9000;8.085276725917623e-05;14407170;126451
9000;8.75045441051304e-05;14163982;125968
9000;6.990340001045992e-05;13897674;125285
9000;8.72605831482995e-05;14264177;128438
9000;7.849394098539718e-05;13968532;126075
9000;4.7525636444783814e-05;13791405;125941
9000;3.404562808909113e-05;14062729;126946
9000;3.944425081451158e-05;13673519;123918
9000;3.3836476870385823e-06;14009018;126138
9000;3.2696062692873964e-05;13911175;125716
9000;2.0743685505248504e-05;13968988;125928
9000;6.838426987993069e-05;13838989;125474
9000;9.650351970068535e-05;14413095;127239
9000;5.4567929725083414e-05;14196289;127595
9000;8.069592940453406e-05;14131648;126753
9000;3.5283165959647135e-05;13976437;124483
9000;6.137046190167295e-05;13941020;125717
9000;9.713962123974802e-05;14723673;129660
9000;4.215202301863019e-05;13858541;125601
9000;6.166868389868538e-05;13951200;126252
9000;6.578038712300562e-05;14672652;123285
9000;5.2899726203537906e-05;16587796;126778
9000;4.009703981250492e-05;15029737;128080
9000;3.983534951025768e-05;14687937;126084
9000;7.804875276567199e-05;14302879;125050
9000;5.3037600351829604e-05;14378666;127483
9000;3.8212194342819926e-05;13852255;123772
9000;7.416798811144732e-05;13975220;125527
9000;1.500580113443709e-05;14089284;124139
9000;7.053560442194987e-05;14545029;127367
9000;7.668948408799812e-05;14065439;126053
9000;3.003683995521417e-05;14409634;126574
9000;0.00012779676470738873;14433499;127428
9000;9.742438893065765e-05;14375245;127055
9000;4.10800544404788e-05;14088497;126352
9000;6.579555613250386e-05;14615862;127283
9000;7.068414175936308e-05;14080997;125454
9000;5.453637912511848e-05;14055881;126653
9000;5.337702063606517e-05;14125151;127919
9000;5.973952607255118e-05;13939062;125056
9000;6.220906003892704e-05;14007515;127132
9000;5.311168556266503e-05;14448973;125854
9000;9.27569955584852e-05;14222934;128918
9000;0.00013349475086582655;14189531;126624
9000;4.199539906135358e-05;14159444;126265
9000;3.690700602267451e-05;14002601;125474
9000;2.9875780998682827e-05;14002586;124620
9000;6.650696008379388e-05;14218561;127323
9000;0.0001084257491255396;14252550;128023
9000;0.00013581351162555945;14134859;127747
9000;9.447278795626928e-05;14090521;126947
9000;7.180109514300887e-05;14048336;127022
9000;5.406646979971771e-05;14691056;126728
9000;4.0345166696598156e-05;14097564;126676
9000;4.553037426535124e-05;14077762;125680
9000;0.00010198987745958488;14105654;125308
9000;7.805352053728559e-05;14137213;126348
9000;0.0001569554834861664;14419282;128629
9000;4.26557663189607e-05;14279901;125879
9000;0.00013898590707917132;13952817;125869
9000;9.040027389942888e-05;14149416;127212
9000;7.782984245280994e-05;13866777;124145
9000;4.614076994523368e-05;14033269;124561
9000;2.053842241333285e-05;14075377;125636
9000;2.4798389084772455e-06;14016657;122578
9000;2.8557364738395656e-05;14129174;126251
9000;8.513717262292871e-05;13865814;124993
9000;5.9163431678297955e-05;14080773;125338
9000;8.297970082333149e-05;14263505;126833
9000;5.206490408281071e-05;13809804;123426
9000;0.00010204942490443576;14396821;126692
9000;9.552936889740285e-05;14095279;126901
9000;0.00010892102508331449;14305734;128218
9000;9.015107420672978e-06;14149497;125115
9000;2.67657302318631e-05;13967916;125160
9000;0.00018407044655615175;14196785;128691
9000;5.200575066821357e-05;14455340;125451
9000;9.415318342302176e-05;14123738;126596
9000;1.0289575886980328e-05;14183380;126551
9000;7.255505860191272e-05;14166874;127520
9000;1.3699476665323652e-05;14303740;127207
9000;4.66151913661351e-05;14063621;126190
9000;5.636350789984738e-05;14253671;124088
9000;5.8792496179368665e-05;14251343;126955
9000;5.848647108091101e-05;14297614;127224
9000;5.746799229937367e-05;14476370;124415
9000;8.18415035257691e-05;14337428;127187
9000;3.242452898783094e-05;14456992;126057
9000;5.6563386243228895e-05;15711315;128372
9000;7.959562405945819e-05;14787437;125687
9000;8.764255166061747e-05;14278603;124995
9000;7.881652016007655e-05;15206609;127984
9500;1.7019908670045343e-05;15226054;129233
9500;4.657342611281838e-05;17753001;131407
9500;3.319683187910722e-05;17695105;131759
9500;5.521126918639046e-05;15002766;132924
9500;2.3674764569549535e-05;15663550;132183
9500;3.8699769900766976e-05;15601198;132422
9500;5.3095711130619864e-05;14747597;129598
9500;0.00012260677133072372;15414519;132622
9500;4.6726299486021567e-05;15001923;132685
9500;5.5573109722484826e-05;15204094;132181
9500;5.24880107454389e-05;14886568;130390
9500;4.937449764051379e-05;14822148;131585
9500;3.617923542040263e-05;14811066;131233
9500;4.818643206128992e-05;15184717;132827
9500;9.670035388360961e-05;14751565;130704
9500;4.312000453995017e-05;14896657;131292
9500;3.8581836630032256e-05;14679750;133629
9500;2.974691968441546e-05;14594020;129960
9500;0.00013448497017347596;14683909;132313
9500;0.0001701974938288147;15245010;135229
9500;8.190815434951818e-05;14939988;132431
9500;0.0001088673181213227;14856031;133153
9500;0.00010299103864688127;14696282;131981
9500;7.499405920279331e-05;14576747;132113
9500;6.631917323823604e-05;14750197;130195
9500;6.361335617892873e-05;14828174;132094
9500;4.9332282011154685e-05;14750337;130556
9500;6.142922239215363e-05;14813035;132683
9500;0.00012452468179932524;15219577;131077
9500;0.00013054130829127534;14864542;132435
9500;7.944132867662831e-05;14720327;131858
9500;3.0020857172519122e-05;14817107;132386
9500;4.6088363477337424e-05;14816297;131539
9500;4.38138429360137e-05;15100038;130409
9500;0.00010111673471527847;14633424;131643
9500;4.7372325172641004e-05;14877766;133661
9500;5.879075589345973e-05;14516769;130775
9500;6.262752710242161e-05;14902728;131482
9500;7.132864058241062e-05;14630688;130627
9500;8.803396829786293e-05;14799300;133591
9500;2.046383348596358e-05;15149085;132188
9500;5.4999302126683893e-05;15118733;132896
9500;4.2645466393533564e-05;15297127;129157
9500;0.00012040722003626635;14699208;130732
9500;4.439446850355978e-05;14681008;131640
9500;6.103031093406235e-05;14561473;130546
9500;3.272319901806662e-05;14748555;130764
9500;5.213108805453279e-05;14604794;129829
9500;7.86098423105669e-05;14764525;131380
9500;0.00012025774941308065;15129408;133121
9500;7.100133187862534e-05;14632182;130306
9500;9.498042683072361e-05;14974063;131699
9500;2.3504763028189603e-05;14717962;129452
9500;6.164892055759664e-05;14717522;130309
9500;3.880259911647511e-05;14548199;129755
9500;5.591759684800538e-05;14658315;130801
9500;4.561912807628985e-05;14833668;131139
9500;1.8319363694755012e-05;14542964;130235
9500;7.976957156803645e-05;14633479;130120
9500;1.7599243288905883e-05;14674676;130961
9500;5.53387770007352e-05;14556078;130586
9500;7.553365622277145e-05;15049373;129983
9500;9.146025308902577e-05;14964775;132003
9500;6.754168026940272e-05;14984542;132771
9500;0.00010920615386140624;14916023;130659
9500;3.276955402810429e-05;14775735;129848
9500;6.290644405374372e-05;14681288;132544
9500;0.0001127277722865836;14600537;131665
9500;5.906685582926015e-05;14613987;129684
9500;3.071855210935633e-05;14849864;131741
9500;6.611065378568615e-05;14954736;131873
9500;8.509886978450915e-05;14599630;131550
9500;4.346397891826169e-05;14568551;129089
9500;4.955491700774765e-05;14844269;131023
9500;4.786288522343564e-05;14736227;131851
9500;9.011991528753687e-05;15094703;130649
9500;0.00010053259161200673;15148359;133291
9500;2.6365389616225583e-05;14496688;129039
9500;4.263202319101869e-05;14832943;131516
9500;2.6449218887013722e-05;14739116;130333
9500;0.00010839385469310941;14768697;130651
9500;7.185503096990626e-07;14670002;129369
9500;8.06254468147724e-05;14585814;130693
9500;2.162724512053178e-05;14658201;130343
9500;0.000121756899309689;15483831;133387
9500;4.4301971845480645e-05;14960216;132081
9500;2.2451391020558904e-05;14815786;130910
9500;8.494422279578878e-05;14844655;132868
9500;0.00010432230022148318;15022413;131037
9500;6.343149383684109e-05;14517621;129552
9500;5.099892159709663e-05;14541261;128496
9500;4.4713764516290414e-05;14974483;131420
9500;4.61678548992335e-05;14603137;129776
9500;7.157751191957858e-05;15306195;132195
9500;5.921822220890468e-05;14999810;131286
9500;1.6367556678141847e-05;15981240;132989
9500;5.544895780509836e-05;15106471;132438
9500;7.535635434704474e-05;15276849;133163
9500;9.708742046819122e-05;14808246;131958
9500;7.951769686105599e-05;15006723;132817
9500;2.7926260114444388e-05;14671685;130673
9500;2.7125051284333864e-05;14979156;131164
9500;0.00011788652654716086;15153178;130758
9500;7.882731532433013e-05;14665904;130895
9500;1.2260028419576564e-05;15191931;131580
9500;5.536030738252837e-05;14518428;128626
9500;3.867347509289246e-05;14533897;127469
9500;2.487001071319652e-05;15198307;130326
9500;8.85933461150138e-05;14635207;131457
9500;0.00010004171027608982;14965030;132813
9500;0.00010270117872403262;14839600;132497
9500;0.0001058612694388064;15334237;131453
9500;5.0138532210812394e-05;14473683;130336
9500;5.534878215946868e-05;14659452;130081
9500;5.277384050345926e-05;14506486;130975
9500;8.458324081569367e-05;14466250;130059
9500;6.667076603228613e-05;14831821;129572
9500;7.968672541294114e-05;14943389;132098
9500;3.3240409899480576e-05;15213191;134440
9500;4.288689989402122e-05;14535119;130387
9500;3.1942541114933155e-05;14800176;131474
9500;9.005971776316088e-05;15061526;133237
9500;8.034956206933918e-05;14726367;132485
9500;5.902679816194325e-05;14404098;129661
9500;6.650140949194672e-05;14592742;130741
9500;4.086823738338975e-05;14529038;128567
9500;4.69571065304233e-06;14796995;131799
9500;3.350143468410703e-05;14680241;131666
9500;0.00013867726876432105;14642690;131852
9500;3.924269291614359e-05;14892674;131843
9500;8.78154220940175e-06;14858957;130878
9500;8.635520703841137e-05;14745078;130787
9500;1.0147865232657807e-05;14482541;130274
9500;4.726032343203494e-05;15230503;131153
9500;0.00011285163329664685;15057739;132988
9500;8.071490270242283e-05;15031956;131726
9500;7.19031371520165e-05;14352266;129441
9500;3.4259201857358857e-05;14511771;130087
9500;2.2335753962462107e-05;14465569;127115
9500;1.8590436121853715e-05;14831931;132702
9500;6.97797158217766e-05;15302894;132791
9500;6.731849286245812e-05;14698676;130180
9500;3.1969523973217616e-05;14703936;131031
9500;9.161639178345869e-05;14767890;132036
9500;3.592953583998333e-05;14799951;130623
9500;3.378503284480415e-05;14859117;130257
9500;9.572962344373352e-05;15317807;130511
9500;0.00011456087179306465;14804314;131470
9500;4.9373346448868295e-05;14563984;130703
9500;8.75340855712666e-06;14942728;130367
9500;3.5956897132209334e-05;14514254;131395
9500;9.399015972820481e-05;14783926;131800
9500;7.896025148452091e-05;14497448;129124
9500;7.436355151878762e-05;14459883;130466
9500;5.954687054611355e-05;15163441;132664
9500;0.00011172461088642568;15028353;133026
9500;8.179068200214257e-05;14882480;130690
9500;7.698355942014442e-05;16669701;131193
9500;1.5597273008644432e-05;15615144;131387
9500;1.4196646182528898e-05;14810557;131513
9500;3.4810549975690695e-05;14962871;132634
9500;7.852926502998028e-05;14854969;132890
9500;5.87069770343928e-05;14346136;129108
9500;6.269012956363327e-05;14921473;130938
9500;2.511876556839762e-05;14683919;130026
9500;9.014188392151177e-05;14877561;132179
9500;6.45511203021534e-05;14454268;130583
9500;9.666247061082222e-05;14917606;131691
9500;5.2814463280648205e-05;14983245;131558
9500;4.758409974155066e-05;14761829;131427
9500;4.5220639359629764e-05;14962290;133292
9500;4.5797534717739646e-05;14691852;130987
9500;6.068056603224593e-05;14683913;130214
9500;3.087586809247236e-05;14653471;130345
9500;3.996400643635764e-05;14776878;131909
9500;5.056597075366868e-05;14674185;132366
9500;3.924622393737069e-05;14692674;131445
9500;1.3694224033601423e-05;14944757;129706
9500;9.792090852933228e-05;15088522;133633
9500;2.963244019414771e-05;14572825;132025
9500;4.780937462011724e-05;14632256;131273
9500;8.766677649438714e-05;15322541;133483
9500;6.395575102269936e-05;15014803;132365
9500;5.904536152324846e-06;14747077;131368
9500;0.00015554370489614244;14736226;132377
9500;6.653217114456015e-05;14637692;131874
9500;1.563133398864052e-05;14802766;130142
9500;2.1423984695095053e-05;14550478;131571
9500;1.8173036215501132e-05;14772219;133405
9500;0.00010304726748151032;14942448;132646
9500;7.772999478875518e-05;14838553;128752
9500;6.0091282738551604e-05;14624853;132259
9500;8.418518265897236e-05;14750153;131965
9500;7.732665912511858e-05;16182998;131893
9500;3.844995772846603e-05;15458494;131277
9500;3.862073200110208e-05;17289548;128337
9500;0.000113865380595067;14742453;131086
9500;7.376647569007006e-05;14675407;130380
9500;4.12400613596953e-05;15427697;131128
9500;6.036629626383445e-05;14933270;130619
9500;2.1822356582651544e-05;15082881;132098
9500;4.710470522488479e-05;14861246;129570
9500;5.5965665420188884e-05;14577153;130226
9500;4.346104441894427e-05;14834771;132200
9500;7.266968903223783e-05;14626190;129478
9500;9.678944964224413e-05;14656567;130819
9500;9.086438640325284e-05;14760151;132513
9500;5.413057646796632e-05;15013776;132180
9500;7.11036480556872e-05;14777243;131688
9500;0.00011281990749801734;15271586;131909
9500;8.580632809715364e-05;14855791;132435
9500;3.1187492164881045e-05;14671559;129424
9500;5.193805555301082e-05;14666240;128843
9500;7.678410614602001e-05;14832141;132695
9500;1.8832236820564835e-05;14578545;131012
9500;4.806320155749897e-05;14790353;132084
9500;5.458455426470351e-05;14885922;133128
9500;6.655576201484229e-05;14522240;129978
9500;1.3769562042799947e-05;15022458;130190
9500;4.751122922238326e-05;14500529;130723
9500;1.844899710912233e-05;14579928;130597
9500;0.00010832709430299526;14764479;131242
9500;6.266424880302699e-05;14857584;132651
9500;3.900937265920677e-05;15039450;130324
9500;9.62345220800032e-05;14708795;133664
9500;5.3043749639025205e-05;14552026;129945
9500;3.179534444602837e-05;14355873;129072
9500;5.9650444337533164e-05;14921623;132147
9500;4.544824113156881e-05;14685672;132213
9500;5.4055807798714547e-05;14755653;131216
9500;3.754925761656065e-05;14669141;131821
9500;6.463501782548072e-05;14487185;131652
9500;1.953673248938636e-05;14875267;129168
9500;5.1894227990115476e-05;14712727;131865
9500;3.127990871179558e-05;14590108;131177
9500;6.9571738321382265e-06;14433083;130893
9500;1.6176099843152144e-05;14517537;128397
9500;2.763431448116006e-05;14707157;129149
9500;2.4234400682754085e-05;14402952;129489
9500;7.485115271216616e-05;14885216;132245
9500;5.8300901785050585e-05;14895239;132053
9500;3.0447389957047693e-05;14584066;130327
9500;6.757040840544377e-05;14722871;129866
9500;6.715959978954714e-05;14604414;131173
9500;5.72476159219111e-05;14577744;130050
9500;6.235618899077581e-05;14794100;131934
9500;0.00013484943527602126;15123072;132618
9500;4.717637843254802e-05;14856351;131340
9500;7.15888706994972e-05;14299322;128327
9500;3.1423608714249044e-05;14762966;132077
9500;4.502644463825325e-05;14913599;130176
9500;0.00013090691391029257;15134698;133095
9500;2.5801827467633434e-05;14487521;130936
9500;2.2986741020331295e-05;14489914;130576
9500;2.8801733496979962e-05;14399114;128470
9500;6.537200715834993e-05;14649709;132279
9500;1.102046903826676e-05;14658090;129304
9500;8.533168540007324e-05;14648001;130667
9500;7.869609213511522e-05;14900805;133562
9500;2.5366363885354267e-05;14594610;128841
9500;7.143728483646164e-05;15176542;132593
9500;0.00011339543850942881;14724664;130451
9500;7.828316227983755e-05;15286047;131781
9500;3.72257225760158e-05;15039315;129971
9500;8.238146662083961e-06;15059652;130772
9500;6.403039264281669e-05;15583574;132212
9500;8.700139893619182e-05;15425308;132402
9500;3.816829160311367e-05;14849168;130599
9500;3.0474909760407155e-05;14939217;133925
9500;3.0318662333930943e-05;15035848;130505
9500;4.7282481255468804e-05;14671319;131602
9500;1.4186820475330071e-05;14702413;130438
9500;7.228439946991993e-05;14657264;131703
9500;2.335646518462995e-05;14474932;129947
9500;0.00017166504691034309;15232306;134393
9500;1.500316892222788e-05;14644855;130584
9500;0.00012569756853401652;15021481;132655
9500;0.00011329438797492881;14932905;133919
9500;6.093220362341188e-05;15028314;130300
9500;0.00010073326338032027;14425463;130317
9500;6.447440005516847e-05;15058105;133010
9500;7.652288867250452e-05;14595172;130939
9500;7.678084755152833e-05;14689714;132703
9500;2.4197438390661933e-05;14939257;130974
9500;1.9449190951448172e-05;14497634;129509
9500;9.575199799795504e-05;14922887;132919
9500;8.106356539216986e-05;14771757;130801
9500;0.00012794211396209622;15331207;131357
9500;0.00010076219302351018;14861526;133691
9500;6.663427227758672e-05;14762000;131879
9500;8.539782745390313e-05;14930029;133767
9500;7.089802205517424e-05;14565031;130862
9500;5.091317930326764e-05;15067242;130822
9500;5.616377199465237e-05;14767815;132301
9500;4.201992458712357e-05;14512823;128263
9500;5.321204321007177e-05;14642010;129835
9500;0.00010943935084905087;14875958;132272
9500;0.00011796850139833194;14639360;131726
9500;8.817461652535726e-05;14516950;130909
9500;0.00012182855919739145;14841333;132888
10000;2.1279971835305336e-05;15198949;134626
10000;9.747751108255119e-05;15930670;139395
10000;4.6577758856292384e-05;14929684;134060
10000;4.5010649921253857e-05;15150643;135813
10000;3.1550950297720703e-05;15166263;133562
10000;0.00010865216530931775;15474510;136531
10000;6.151534009129751e-05;15128937;135212
10000;6.300018502290614e-05;15183194;136992
10000;1.2090134808402744e-05;15130035;135579
10000;9.037003861395129e-05;15261817;137053
10000;5.191057411378003e-05;14976136;134744
10000;8.797234197215135e-05;15322385;136977
10000;0.00010368511290098391;15854498;137763
10000;5.7240942825235006e-05;15322085;138010
10000;9.068271121347221e-05;15286498;138176
10000;2.485673926155457e-05;15231049;136360
10000;7.657037162532949e-05;15315898;135464
10000;2.576015177143295e-05;15072161;134727
10000;2.597113604985778e-05;15093522;135781
10000;2.222292826640517e-05;15314386;137818
10000;4.911901014178715e-05;15463570;135862
10000;7.133120308272694e-05;15445481;137563
10000;2.8516960992213966e-05;15111149;135172
10000;3.4612012090595994e-05;15385979;136364
10000;6.538517399834388e-05;15355837;136687
10000;5.9363722139625943e-05;15457594;136400
10000;3.9898756862911086e-05;15736802;135792
10000;6.0953277462588255e-05;21063953;137415
10000;7.647437351061843e-05;15414288;135669
10000;1.9148696604961103e-05;15273222;136792
10000;3.306560191229657e-05;15659086;136149
10000;0.00012057486342469197;15677050;134184
10000;5.632617811631945e-05;15854032;135596
10000;7.859351802420304e-05;15557155;138288
10000;7.5739977738257e-05;15448752;136611
10000;5.3389507250080596e-05;15612519;134201
10000;0.00010117844807217531;15297498;137758
10000;4.609317451111463e-05;15157566;136805
10000;7.735419898027824e-05;15299527;136879
10000;4.8325597061700016e-05;15810875;135445
10000;3.9070051204454803e-05;15241619;134859
10000;1.3914315581508619e-05;15406433;137369
10000;9.836261558719862e-06;15423355;134367
10000;5.808019029820255e-05;15844645;137485
10000;8.407172420820372e-05;15316053;136136
10000;4.8948785039855936e-05;15315913;136956
10000;3.262853828103162e-05;15543589;135711
10000;6.812764771502276e-05;15608532;136842
10000;6.0884045120537374e-05;15469176;137794
10000;4.7721148241763794e-05;15459417;135140
10000;7.622852586491975e-05;15815800;136293
10000;9.930442090114584e-05;16140309;136249
10000;8.5060870543509e-05;15913784;134315
10000;3.9134345706818595e-05;15377299;136770
10000;5.726827371464919e-05;16230477;134928
10000;3.746332978340105e-05;15259657;133632
10000;3.919417632600939e-05;15311435;133983
10000;6.891433381383603e-05;15666410;136605
10000;3.717227431214156e-05;15735004;135840
10000;8.601039905205061e-05;15275347;136139
10000;5.008808911834924e-05;15304166;136560
10000;3.621189120783591e-05;15432406;137030
10000;5.0425979747830885e-05;15885666;137787
10000;2.1101487200860767e-05;15311419;136878
10000;4.2660312815966525e-05;15438338;138549
10000;7.639134624124441e-05;15549551;136945
10000;2.576082648356714e-05;15029075;135675
10000;1.8315168586339912e-05;14984923;135083
10000;4.23073721000873e-05;15380354;137544
10000;0.00011153955393723867;15510057;136222
10000;8.807121393366472e-05;14867969;134636
10000;5.0575513304663595e-05;15084870;136834
10000;0.00010876179723800447;15627892;138463
10000;6.06118302893794e-06;15558302;136327
10000;8.159003372048898e-05;15438989;139058
10000;0.00012560977647440064;15192702;135943
10000;9.718100010903778e-05;14970846;133921
10000;4.3139094142691955e-05;15113328;136447
10000;7.38000404822016e-05;15295735;138286
10000;7.810843629002317e-05;15600486;139233
10000;5.3596529894274896e-05;15367786;136150
10000;3.303523177359057e-05;15150063;135986
10000;4.473610430720204e-05;15175724;136105
10000;4.5674309106986064e-05;15043767;135398
10000;8.393254411276282e-05;15637520;136786
10000;9.838196288216828e-05;15225073;134844
10000;5.9561982136865726e-05;15331312;138327
10000;0.00010173081235582467;15075893;136174
10000;2.5281266893773186e-05;15422553;136272
10000;0.00012216729894110742;15383701;137739
10000;2.2055631836741017e-05;15227537;136094
10000;0.00019838015994138648;15655054;139341
10000;6.828965784750992e-05;15213822;137082
10000;7.695470976679109e-05;15156790;136135
10000;6.396405598819746e-05;15200055;137582
10000;6.234904542453865e-05;15483131;136325
10000;1.8142791268622554e-05;15310233;136266
10000;6.471161306373587e-05;15092549;135798
10000;7.856896774280189e-05;15166172;137980
10000;4.9706459637504735e-05;14857950;133606
10000;9.035832059712871e-05;14826600;134001
10000;0.00013826648183524679;15464997;137902
10000;3.7273860090655917e-05;15186941;135867
10000;2.5204227960694884e-05;15125310;135835
10000;8.709214396642167e-05;15352322;137900
10000;8.832323178003362e-05;15319399;137942
10000;1.9353577747048566e-05;15436119;135348
10000;2.8270692628301934e-05;15202430;136492
10000;6.121081515964674e-05;15235633;138320
10000;6.414091605027504e-05;15087125;135568
10000;8.246738869304708e-05;15542378;135198
10000;7.003550784899554e-06;15331612;135491
10000;4.200723658116059e-05;15454534;137049
10000;0.00012429799930557887;15198262;136993
10000;1.176514612343015e-05;15336437;134373
10000;3.5258812131909784e-05;14907271;135296
10000;5.343146788714418e-05;15031089;134019
10000;4.420320782772128e-05;15450145;138254
10000;6.916617133298474e-05;15483417;136950
10000;3.823767244283169e-05;15012640;133978
10000;4.049134520142901e-05;14841469;134613
10000;5.448811519558919e-05;15134422;135451
10000;3.133105063767439e-05;15544882;136220
10000;6.390056886708463e-05;15018165;135379
10000;1.3752446715859958e-05;15065383;135602
10000;9.137187602311233e-05;15200106;136717
10000;4.259402835050724e-05;15189636;134859
10000;8.319619274814518e-06;15175435;135278
10000;1.3480443347572526e-05;15262006;136348
10000;4.090336438123622e-05;15237998;135397
10000;3.836394331214488e-05;15281063;138557
10000;7.434218145388087e-05;14969118;133144
10000;6.868452231481747e-06;16499351;137069
10000;9.635435258952566e-05;17099150;136712
10000;4.595432512956775e-05;16594832;137280
10000;0.0001116300708748943;15358698;136549
10000;4.650323767361272e-05;15200291;136365
10000;3.392698335620934e-05;15724810;134523
10000;0.00010079667368293955;15699773;136559
10000;4.082155107428676e-05;15464346;134566
10000;8.224961323255651e-05;15957270;134805
10000;3.429286966691383e-05;15207745;133531
