n;d;t;c
500;0.002380666854471713;674765;5261
500;0.0005865868580834105;619531;4711
500;0.0020029250276741113;622036;4802
500;0.0008124701425669823;616375;4246
500;0.0008229667233854938;673583;4643
500;0.0014273866897845026;594775;5048
500;0.0009931699929804927;519705;4665
500;0.0018579787852547372;492563;4360
500;0.0018914429832481206;517981;4808
500;0.0008322377641368363;555902;4594
500;0.0008897393852573586;529743;4957
500;0.0010833551771491725;476263;4214
500;0.0019218189158209757;528941;4912
500;0.001530061052595582;902068;4985
500;0.001384327469067209;589277;5213
500;0.0017682634969298093;507922;4732
500;0.00027731515553884296;597410;5368
500;0.0016239683979786526;529062;4729
500;0.0019311533879332445;599775;5194
500;0.0013592486331380443;564769;4840
500;0.00038010584015165934;473016;4238
500;0.0021711331832399644;626595;4998
500;0.0015654549794628931;775965;5028
500;0.000735039580537899;645911;5046
500;0.00248451376156417;590497;5260
500;0.0015756755159956662;686798;4821
500;0.0006912254272131718;569628;4679
500;0.0008737037558259954;635592;4746
500;0.0004875662373624454;584987;4406
500;0.0021163939624101675;540503;4560
500;0.0004262831409765638;489988;4153
500;0.0020984111244829913;583223;5448
500;0.0008190376367801644;573094;4984
500;0.0013298902442830838;530926;4499
500;0.0021460744867716833;595577;5093
500;0.0001771283012520526;486001;4463
500;0.0013088930222434998;573876;4664
500;0.00046271937787998116;925719;4463
500;0.0010919871597389014;564819;4722
500;0.0013161618890962547;518772;4598
500;0.0008514676889955322;509846;4556
500;0.0008985519431471724;552395;5138
500;0.0007759805377844249;725292;4595
500;0.0012592605658621808;489748;4380
500;0.0013127961667009933;527062;4313
500;0.0004827898911632923;469691;4264
500;0.00011642893846308677;542286;4719
500;0.0021233464427884096;495389;4468
500;0.000270014986729827;449313;3822
1000;0.00041010025047660316;1272976;11316
1000;0.0009047407046940632;1179321;10435
1000;0.0005426615068637708;1177828;10528
1000;0.0004928294702573245;1173530;10768
1000;0.0007261902216182388;1155035;10512
1000;0.0006672734753296953;1447153;10905
1000;0.0009130389163632399;1339306;11116
1000;0.0007554017066431976;1306424;11670
1000;0.000699948688766005;1383664;11719
1000;0.0010705634064561993;1202424;11155
1000;0.0003376952723747287;1174172;10588
1000;0.0004999494998038839;1165244;10763
1000;0.00042225263886725285;1225658;10897
1000;0.0003194588508582416;1243220;11516
1000;0.0005560389657634668;1176345;10628
1000;0.00037339460846244014;1231960;11441
1000;0.0004555089241882274;1476728;10367
1000;0.0007682813440991154;1114349;10034
1000;0.0010511247016418662;1240315;11034
1000;0.0004196883400264425;1168480;10822
1000;0.0006612268454812696;1202033;10654
1000;0.00026871496959274846;1107497;10079
1000;0.0004679926022077559;1133144;10305
1000;0.0009783470027254213;1216751;11223
1000;0.00044987148201905907;1084974;9924
1000;0.0005018483398884424;1167750;10674
1000;0.0002909137731303604;1264390;11466
1000;0.0008487627270889241;1658716;11800
1000;0.0006314928313901634;1317158;11261
1000;0.0004113703777143723;1206763;10905
1000;0.00032090914757513606;1154104;10492
1000;0.0008126132878675103;1203046;10904
1000;0.0003897229432106196;1271374;11504
1000;0.0003232715676627609;1192425;10989
1000;0.0005956165998230755;1161838;10532
1000;0.0002774774977252746;1136892;10382
1000;0.0009676143598856227;1244093;11574
1000;0.0006841137386643814;1306399;10891
1000;0.0006860504035963974;1494928;10643
1000;0.0007740992004121357;1318582;11259
1000;0.0002709850649171442;1136060;10207
1000;0.00042272623206821025;1179200;10879
1000;0.00037894671470724013;1182567;10829
1000;0.000762647668710104;1123957;10332
1000;0.0006153538161202218;1212573;10836
1000;0.0009341637488412388;1235646;10959
1000;0.0009728505274337748;1208536;10972
1000;0.000460787617522257;1107957;10184
1000;0.0002991610817226165;1121803;10208
1000;0.0006688420528349918;1349931;10555
1000;0.000509738967099899;1234605;10814
1000;0.000184330225286807;1098028;10005
1000;0.0003095356750018413;1179822;10958
1000;0.0005931184887010444;1224766;10578
1000;0.0006800789489265764;1186564;11017
1000;0.001087324357873464;1214937;11285
1000;0.00047084602234452545;1181164;10904
1000;0.0007042407784639447;1169211;10839
1000;0.0005113818507930329;1228984;10992
1000;0.0005127863619241398;1440100;11503
1000;0.0007182517400154782;1380338;10956
1000;0.0004910393596331203;1154835;10525
1000;0.00045863482286798694;1224305;11150
1000;0.001088373465986214;1183839;10953
1000;0.000970031284948926;1217663;11299
1000;0.0005960696441992656;1177948;10617
1000;0.0002962011196785011;1266815;11665
1000;0.00025614655978581613;1192566;11092
1000;0.0008514991601855655;1208625;11172
1000;0.0009284316338209283;1236378;10920
1000;0.0006756687826653902;1491586;10285
1000;0.000778650362883157;1241688;11043
1000;0.0002910004130612489;1231649;11311
1000;0.0006668557233128808;1142813;10481
1000;0.00034502280998672684;1171867;10862
1000;0.0008136971744299422;1159674;10627
1000;0.0006049040523033152;1243701;11252
1000;0.0005895512985597761;1216270;11018
1000;0.000505137344014087;1153432;10645
1000;0.00013127579714409168;1207093;10996
1000;0.0006535890574083752;1189671;10704
1000;0.0008717773611411664;1510318;10794
1000;0.0006931241653391282;1230485;10768
1000;0.0002534684629102098;1131051;10178
1000;0.000617398321443439;1187016;10959
1000;0.00014913193939856227;1185633;10349
1000;0.001134115130371078;1356844;11835
1000;0.00047220144767377235;1271203;10888
1000;0.0008180078679762401;1269851;11352
1000;0.0003189561845697975;1098389;9814
1000;0.0006360076168745484;1301439;11657
1000;0.00030032406778142206;1154405;10042
1000;0.0006352692721933747;1441783;10223
1000;0.0006935507184687134;1180413;10786
1000;0.00022949152762967087;1141320;10501
1000;0.00027193599313829513;1216661;11077
1000;0.000611809290823037;1195521;11015
1000;0.0008122880457851969;1175925;10823
1000;0.0004902230245399613;1218956;10885
1000;0.00031744115631568746;1167909;10724
1000;0.0007906309558835953;1308613;10605
1000;0.0005016696444816025;1197024;10617
1000;0.000824206564307076;1586213;11222
1000;0.000249936555805569;1321086;10497
1000;0.000574660009166034;1379516;10618
1000;0.00044730159281696586;1594720;10944
1000;0.0003762990341934557;1493831;10481
1000;0.00026867481689137225;1569432;10750
1000;0.0004790793997719425;1190242;10672
1000;0.00031079778509374194;1216341;11175
1000;9.650511269556165e-05;1163792;10682
1000;0.000954287095053496;1179071;10441
1000;0.00033165901154674977;1271849;10817
1000;0.0015297802586076764;1900814;12480
1000;5.9035049796028635e-05;1182517;10559
1000;0.00021774312422859438;1207365;10712
1000;0.0005948845477522588;1163872;10694
1000;8.294864997445184e-05;1204718;10694
1000;0.0007224825621262217;1181505;10946
1000;0.0006748069650250921;1187586;10601
1000;0.000670230943389189;1193378;11057
1000;0.0005045259858898066;1176586;10961
1000;0.0006364792819148037;1193317;10557
1000;0.0005646439805579475;1274720;11055
1000;0.00055891014452346;1809512;10967
