n;d;t;c
500;0.0002800420557793615;526908;7241
500;3.4506161242342515e-05;511238;7283
500;0.0002450078723642557;666089;7241
500;0.0002549235290409957;664546;7283
500;8.094496322619271e-05;510417;7266
500;0.0006977281689953818;528872;7283
500;4.7787319217285074e-05;528771;7241
500;0.00010795366586258126;534001;7245
500;0.00010023967821992663;509455;7251
500;0.00013191207160256901;529443;7256
500;0.00022972592077641352;512141;7233
500;3.202742879282461e-05;592451;7237
500;0.0007937758919228655;534502;7265
500;6.975141542187036e-05;510186;7283
500;0.00013910831795382883;554630;7237
500;6.404604878640363e-05;523130;7241
500;0.00019032660939366508;532298;7241
500;0.000152893552206268;510658;7283
500;3.2603357530636146e-05;533640;7283
500;0.00015100772908172022;813665;7249
500;7.562782170544846e-05;511740;7283
500;0.0005489919064428639;568225;7267
500;5.418987878091919e-05;508333;7251
500;4.346881139605241e-05;524643;7245
500;7.193250147363717e-05;508964;7283
500;4.8471247877879264e-05;527379;7233
500;0.00022738755744489136;532247;7220
500;3.673849339824731e-05;526046;7256
500;0.00034466603635296966;547092;7283
500;0.00020557729407211234;512551;7249
500;0.0004943015610144874;536596;7283
500;2.827737011801279e-05;510828;7265
500;2.3676845263498336e-05;535925;7233
500;1.6499049241835984e-05;560090;7242
500;0.00026980362690232074;556212;7283
500;0.00010869330143747913;923697;7283
500;4.806139334501136e-05;511910;7250
500;3.4286292206697766e-05;539190;7251
500;0.00026680274126344994;511519;7228
500;6.810311401450608e-05;575278;7245
500;0.0001055198026983506;533000;7283
500;7.267334338967313e-05;513052;7241
500;5.0837499103506545e-05;529603;7283
500;0.00012099103229312735;509024;7242
500;0.0008829719933579616;526567;7250
500;6.820292315101728e-05;509285;7256
500;0.00014264561431676093;531877;7283
500;2.644360145775959e-05;508212;7241
500;5.715342946233104e-05;526707;7283
500;1.13922231746999e-05;523411;7249
500;5.78873705574523e-05;604059;7283
500;0.00027260364401027193;933765;7283
500;0.00020739065021957437;515546;7251
500;0.00023857287992790077;511489;7242
500;0.00023810182714067984;530364;7251
500;4.617726054700899e-05;519504;7267
500;0.0006350121255033203;525656;7256
500;0.0005861112667880919;509315;7242
500;0.0003228005967619296;527719;7265
500;4.0477711514053105e-05;510357;7283
500;7.969060817381024e-05;526817;7241
500;6.834637297792323e-05;509866;7249
500;1.9795062738081626e-05;527359;7242
500;8.94644033957448e-05;514174;7283
500;0.000138030226499275;526107;7283
500;0.00014131825296026523;511970;7233
500;0.00030688888118624025;544200;7228
500;9.045573234300885e-05;1075812;7283
500;0.0003655627261054395;570711;7267
500;0.0003477768318517205;512902;7283
500;0.00011189850556725389;536726;7245
500;0.00023266601650495655;512180;7250
