n;d;t;c
500;9.966886488821014e-06;138790;850
500;0;138760;866
500;0;154450;844
500;0;157315;863
500;4.200775899874243e-06;143238;866
500;2.6460250176172212e-06;138860;855
500;1.7900609486621913e-06;141556;884
500;9.064326760534127e-06;137738;855
500;0;135825;821
500;1.293704498040663e-06;139982;867
500;5.849545413599287e-07;140955;849
500;4.630908800792219e-06;140714;865
500;0;138680;848
500;1.2628376159508154e-06;141896;838
500;3.7302921347752436e-07;375505;869
500;8.181094111116925e-06;142026;860
500;6.682784508344365e-07;141916;865
500;5.804147015240032e-06;140724;871
500;1.0358375207503554e-06;138499;863
500;9.156382052537668e-06;136325;828
500;0;138559;846
500;4.727048295411387e-06;145664;898
500;3.652297060227041e-07;136967;835
1000;0;300724;1752
1000;4.241925255300348e-06;312676;1759
1000;0;287158;1683
1000;0;295955;1773
1000;0;288280;1722
1000;0;303720;1703
1000;0;292789;1711
1000;0;290625;1730
1000;0;298880;1761
1000;7.725847355307493e-07;292678;1721
1000;0;290014;1728
1000;0;304000;1700
1000;1.2967640243252524e-06;299792;1763
1000;0;289533;1723
1000;4.695810669744409e-08;347021;1770
1000;1.7511258368511642e-07;312946;1770
1000;4.404902430140627e-07;290345;1706
1000;0;310101;1671
1000;0;291536;1685
1000;0;291256;1720
1000;0;309901;1742
1000;0;292879;1709
1000;0;291276;1710
1000;7.897435713542088e-07;328355;1720
1000;0;292298;1700
1000;0;297438;1772
1000;0;303760;1702
1000;2.1456773571096664e-07;295264;1711
1000;3.140697509377768e-07;294802;1723
1000;0;306935;1725
1000;0;337863;1760
1000;0;290314;1695
1000;0;347552;1762
1000;0;303038;1774
1000;0;291887;1717
1000;0;312196;1784
1000;6.603974855697766e-08;296456;1746
1000;0;295083;1747
1000;0;310332;1783
1000;0;312897;1747
1000;7.284518084558256e-07;297999;1749
1000;0;307546;1736
1000;0;294372;1737
1000;0;292659;1738
1000;0;304220;1711
1000;2.0239660427951783e-07;298730;1774
1000;0;296897;1759
1000;6.478084321089804e-07;304030;1718
1000;1.940957311325688e-07;296806;1748
1000;0;294201;1759
1000;2.9987764587291805e-07;311253;1713
1000;4.5322982296597456e-07;296475;1744
1000;0;292338;1735
1000;2.6062907431895748e-06;291446;1730
1000;0;294953;1701
1000;1.3073628960993967e-07;295795;1752
1000;7.862003540653073e-08;294271;1723
1000;0;297848;1744
1000;0;293581;1744
1000;2.4228706668477036e-06;292809;1751
1000;0;319950;1749
1000;0;332323;1738
1000;0;511208;1689
1000;0;298489;1757
